"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Latin America & Caribbean","LCN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","143.231693350154","148.328439159299","162.260158553866","163.264017795107","175.597587015315","195.767927636691","190.471366148964","218.699135961084","206.375402696628","209.481617736573","188.22362727266","203.734742611915","198.61134919266","192.986433860361","195.548441171342","199.531118363078","206.332624559519","213.556942847428","208.870998997137","197.474992514123","175.319499568695","166.622742521755","148.822442241306","152.670676216203","148.252525103023","162.604989660267","162.538782675149","157.162613691231","144.87342878488","153.952611640921","142.520615274715","156.013822792391","167.261807706545","169.155797103551","148.179375850198","166.052704419432","183.543687941102","189.604117953951","188.897172981534","208.596012158957","223.182747095864","236.850100778924","263.57412461189","270.931789176218","235.174606437954","250.293052291681","287.126003017426","254.582060759449","211.031793786676","229.76612516354","262.989292637415","254.402823902818","295.655476523638","315.46296337224","271.94268879219","308.064531057","354.795230265882","371.843703132827","426.346401770519","463.56080995557","496.781555472842","","",
"Least developed countries: UN classification","LDC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","289.649845520082","90.0109104133834","110.708150410384","126.102750389206","124.432168277914","170.151321174471","212.338492597577","233.10535221302","239.879411528258","171.070370199764","253.612258522135","166.89017010433","146.500781749698","204.535841561021","164.008442555201","168.28134462371","220.953196490185","188.273871122629","186.649644700224","201.094400300077","193.635089093805","211.856984589588","168.759782017745","168.961705989431","140.5400360024","138.709002596237","116.761093573562","112.051649327807","124.783540985476","129.785063175574","128.399521777215","109.852512624296","99.5218780524146","118.741493495831","124.66133735716","130.055345345112","133.66802300578","120.14769458371","132.533704334184","127.145783270308","124.948879584764","147.288391060441","153.045503015314","175.741504170181","183.829154805441","210.747986612824","197.391354799261","242.929660876196","292.865206765873","364.41910908182","479.193725038881","440.305662646196","377.05841265638","443.091475679463","505.602079018773","507.089190322961","814.174348766892","1043.31589009276","1038.20159147516","1083.90471927165","1078.16012595072","","",
"Low income","LIC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","100","101.344585896152","101.144463407288","100.059701492537","99.6426966292135","103.054923977112","106.822698612863","138.83491443009","126.272565207609","121.4694930777","124.067406195066","117.561939182791","126.118190196267","127.583928132228","130.604198571306","123.602192300275","121.687181893658","126.627629958777","126.404309083655","124.880228167344","119.478934860361","109.035088885344","105.239555186032","104.720058955922","111.324338345733","105.179438126616","114.348076118779","118.545511913671","114.857435844848","118.459267667362","131.832516518767","129.214333293099","131.323264201984","166.853243954992","273.45988372093","184.141693560781","234.62829736211","183.583491576098","240.148267238299","264.081524933722","213.213831979246","219.890497274009","248.586492330685","259.224545911218","237.002116941123","276.498025144305","271.799339177854","264.797713805813","268.08314402381","178.315560792885","262.47546053674","344.976808081652","233.901282222607","263.601457495588","356.870119199805","476.621692657096","2013.87776226886","2011.87462480082","4196.64755441142","12316.2711662593","11759.3397881807","","",
"Liechtenstein","LIE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","5428.34821428571","1549.73743435859","341.369647282244","153.564486368615","268.564748835049","277.809794076985","1935.15904572565","3129.17544143852","2524.26270136307","3186.15384615385","3077.55549065421","1877.18547767906","3214.11209867586","2550.43743924455","2505.98809523809","2891.558096251","2291.40346975089","2222.84210526316","2515.22053506869","2273.09456426271","3058.08545797923","2513.89454397394","2437.02446330504","2703.37600758653","2339.65222348917","2406.45612073784","2543.2077522188","2571.07674203581","2836.46283916634","4221.35199187451","2970.09883888302","2748.57","3345.09","2676.1182","1381.41899650158","1968.04499560866","1502.4472172115","1597.64782927444","1119.42104438231","1312.52008353088","1803.55490605544","2838.09421995635","1461.39775839426","","",
"Lower middle income","LMC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","168.481706966359","159.470063831354","164.537270400765","180.936641422116","175.667050875842","175.522785410656","197.781980991508","192.318071220425","191.670865494615","191.551229269816","184.452830735133","168.661506562505","176.142493787743","156.632583634223","178.580595258393","159.285715328194","167.703488757554","171.862726444834","181.484260905216","179.373452362331","155.275553290986","141.567846721529","139.975212659633","141.47533966288","133.964814848481","126.256411724051","111.471981479218","108.833560575246","116.541342908767","114.839533258289","113.222969403241","103.71047685681","101.328974876809","104.259956212508","100.927950005407","100.980948559137","107.190806989767","106.212786791024","106.803592218565","102.150496262977","101.856772985296","99.3122604976576","103.072612060144","105.870317325804","110.941819593835","119.649250377611","122.852164791237","126.560163403049","136.675780258653","126.873895695129","123.610482090626","114.622523451609","121.533281878918","123.474191157075","124.177794039638","116.609640626655","115.758665122348","116.712968057183","118.126609028533","126.659874040238","118.817164136469","","",
"Low & middle income","LMY","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","174.101197392428","161.625022725799","168.409889511418","160.650026227972","156.716790092584","163.71559538462","174.860706741854","200.784037300544","181.994841390144","176.884289828302","163.670236501811","161.308415885711","161.833203470695","148.820941949216","151.942098446467","148.000542268197","150.203207093592","148.214321521144","144.344751743054","141.302296064707","135.659736487377","134.406431301034","131.907616385077","132.997016882153","126.200519922411","124.618497697992","124.013525746164","125.21432308019","124.468945740835","127.324340837563","129.948737468356","104.144781504952","101.923228769532","104.981689873557","103.131987052141","103.85197115939","107.856066390612","107.227280001882","104.812141598515","102.28855517367","101.430573146685","103.543089211277","101.362855205206","102.049602073899","101.202507538806","104.838878112147","104.031153145588","103.195571586653","109.522837639089","100.840256589202","103.020953276501","101.977059564098","104.140343249896","100.770288913937","96.9350635530183","100.651691037013","104.792035375106","105.959858756114","97.4089605438757","105.47847920447","102.310126869924","","",
"Lesotho","LSO","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","106.061239379955","146.802218329679","146.289315061828","137.136015988749","135.26449291392","142.139163548563","149.2004508304","165.980258918203","159.519567594555","156.150586642452","141.559663996957","142.083002044572","141.858977974081","135.077108246733","133.823471570067","130.464008151233","129.604857379201","127.308202886423","125.974514986405","125.325177921159","119.806527949148","119.754900616019","121.826927030955","124.453315138754","119.616318326434","117.194408559555","122.132011056845","126.451768429271","122.894616256568","128.75964836188","133.653121102794","104.837073501431","100.076202228707","106.201144034282","105.5292013878","105.688622919087","110.900880316893","108.809248465998","103.472997359115","100.532446397209","98.3903570399518","101.802332112633","97.5135317420631","96.5860331106721","92.9101028397452","92.1705436555937","91.102428351248","89.1855704274039","90.6047280493924","85.4541069275487","88.9077087701856","88.1235871282638","87.1947729287256","84.5896636379074","79.8292912842204","83.2510402028176","88.0045968682184","88.4631996107357","76.7263479376436","82.1534780293566","80.4576219695214","","",
"Lithuania","LTU","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7713283989092","40.2219140083218","30.6201550387597","28.4749034749035","26.6636791395922","26.624006205158","20.6255532605488","20.4162799946971","18.5679611650485","24.3682310469314","22.2271877315332","20.4249244277796","20.0523647244618","18.2183908582917","20.8207800980208","18.4265881363063","15.3829099777207","19.0641357757898","20.714810808786","18.3672847378291","20.1677758943409","23.5696546597562","22.3695369832904","21.2382649723322","25.1218831551547","22.6394562546395","25.0162929517506","25.396497865535","26.581588881042","31.5252580804264","","",
"Luxembourg","LUX","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215.384615384615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","225.978592077506","283.864554607837","187.856973715368","134.976663785653","119.466679525509","55.7966935014731","69.0454950936664","62.7200445102898","71.6076690578815","78.1834372217275","66.1784093463508","69.0208948033962","71.5930388219545","93.0348258706468","123.088344469191","151.500405515004","87.2630043753038","69.5067264573991","108.107344632768","96.891233005157","94.1860568383659","62.9013079667063","44.6955887714182","66.0230624832395","55.3171889838556","58.5847056596631","48.9277419354839","28.1744408414401","26.1303664488378","22.9613593124713","20.4143685475887","22.5300085185472","21.7030114226376","25.4506252695127","23.4190871369295","23.2427666907109","27.6038961038961","26.4322196558118","29.5216229348882","25.8379746835443","22.6969124133585","37.0421408011191","35.1128731474081","28.9934502856483","39.6622340629139","33.3812632868023","32.8596163169195","38.6926634170729","21.7920132013201","18.8950856921974","17.5190755343314","15.0834949821446","20.3554788060137","19.1589103989376","19.9200439722609","8.98276704334241","9.69347718348519","9.05438744313012","6.55893513745023","6.08207957544707","5.86239488504044","","",
"Monaco","MCO","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","111.779666399155","107.054360429716","107.428413653463","84.9035922807193","70.3557832364445","62.0985428310511","61.8308873714651","69.5051554041249","70.0733744816136","68.3373265330329","74.0891826474215","67.1717212071542","81.7134113526113","70.6514272922286","71.7111280546984","78.7438680520684","62.2274661633111","59.8223477607991","60.004512613868","63.8912498914661","69.0419041254891","68.3371254758913","62.2104132632258","53.5723502843237","51.6512932768067","51.5011854589359","50.2542831167505","45.5257361443272","44.2701887374065","45.897816239827","44.9703562417014","45.5537642211093","40.9755830925325","38.2148150418643","37.1543595688818","36.9056714282272","39.5301809828764","36.4587193189365","37.1717083169312","36.5102812138245","34.9896586984314","36.0130077157746","34.1275702584719","35.4137683938385","34.8367186019547","36.3000961225444","29.3303253566064","27.830983430855","27.9033951289985","21.4711629320735","20.2097026529284","18.8072314490137","18.0228764124026","18.7576321092231","17.7117650443223","15.225748593463","15.0378713754552","15.225324792216","15.1288205602096","14.477770364782","14.4892528876371","","",
"Mexico","MEX","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","184.510756687307","154.828897338403","163.157894736842","153.390574846028","167.207337773851","160.040322580645","118.820912983974","119.530336152179","101.19657070883","92.7113164768662","97.9677414213538","97.0033649836036","99.762271958833","105.764593470024","124.286961414754","130.920824281068","119.532987854505","130.016809549872","130.609838798629","131.624679554316","140.170882609125","126.907820130768","113.332382413267","116.106013059742","112.184419713831","120.617656931856","110.54553119977","103.028597558831","89.4366197183099","103.225806451613","83.4011433280115","93.4860580816846","100.492393156998","100.414356224484","74.0356937248129","85.1670656812741","93.7503563893482","108.067800670819","121.294905067614","161.012480224996","200.019086425048","409.383770717344","517.949259697619","371.801606442948","399.125956891854","529.385080976045","410.770961964173","281.974808691878","299.814302490275","167.16549570884","187.764565272102","192.175604290703","175.43659358334","179.757394423025","166.993989009966","201.004566516503","208.291823403427","213.4797776424","226.854961782754","227.665812548072","298.730378645907","","",
"Marshall Islands","MHL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","179.280538095547","165.704951489068","172.661617707948","163.820519637206","159.228471490139","165.943624177012","177.608142908268","203.416120825273","184.079318444224","179.144105051108","165.183233796967","162.908480904973","162.927662059877","149.555418196278","152.604177196379","148.93508256466","151.229560795048","149.012830031149","144.935159770026","141.768133451907","136.160528529424","135.195071017304","132.718422630372","133.811023650038","126.634920487219","125.138997388019","124.233424179451","125.353773769182","124.669136573642","127.512709383158","129.914496772931","103.830602348955","101.528534231051","104.592745352467","102.736604513438","103.578485154788","107.44786572563","106.943600090162","104.362555565393","101.803810501223","101.065607397303","103.171045630555","100.927555497728","101.580004351897","100.760417593889","104.290121935301","103.553745042857","102.722060185546","109.103257028472","100.652272607563","102.597242311905","101.610825701253","103.683129890313","100.204903651907","96.2399006909256","99.7350374723686","103.673331408158","104.820230095428","96.2990835373152","104.092554357121","101.012046120111","","",
"North Macedonia","MKD","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","305.047628908677","262.051245952414","310","345.925925925926","290.37037037037","300","399","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","139.977039352","135.593063726245","130.513586956522","112.657608695652","103.134231905465","115.56362714871","92.2058028473599","116.91320754717","148.675335512134","151.136363636364","167.558528428094","209.333333333333","328.90625","266.166666666667","217.57225433526","168.771304347826","127.392729864576","92.1064610866373","88.5476673427992","94.1166477916195","107.442389758179","120.375362318841","150.565022421525","172.602","210.392441860465","274.880916030534","236.267663043478","316.976827094474","332.955426356589","248.969465648855","266.796368352789","346.739130434783","207.397058823529","338.513333333333","493.41","142.420426418863","176.083136513935","329.612360216541","166.679638694877","209.726765741347","441.97720973206","212.05144677671","175.168158561112","273.112807948406","336.362909276003","218.870772320665","566.412122925167","1861.0583764062","2374.9916605134","1211.38913093757","819.275159900911","467.703901731941","","",
"Middle East & North Africa (excluding high income)","MNA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","151.530929437364","151.677605499113","154.31952578305","140.290324017039","120.340884740123","94.5354760728911","95.3244914351224","105.678176270157","117.933494888759","128.841616677508","125.768557292567","110.051236668666","128.94068355253","116.259819807903","138.326914634315","144.504852254799","115.961873453731","109.939142482029","113.844938623927","112.50925672876","130.036726429616","116.989125505496","92.8295355234925","82.8855209197306","73.290740454274","72.8626755612674","70.2286147097206","58.7033648126029","56.3523223730078","56.8367298255297","57.5942335326362","58.6746576897562","55.2233814784713","53.1310675866627","52.9549984775573","51.7522235553892","58.6802922790163","54.4716565338111","55.7149404343611","54.4204459216042","50.7212854093918","52.2206466389742","50.569436782401","54.0755919560027","57.071835103876","59.2541471321836","50.2812556452944","48.2162178656915","46.2035926280221","35.7572617689724","33.3526322042512","32.0401832994728","34.5204533598445","33.6738309045619","32.7742883015821","27.6558721877666","24.685440415484","24.9309383569959","23.9454188595036","23.4602498385354","23.5058372561796","","",
"Montenegro","MNE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","4994.16666666667","6752.77777777778","843.830334190231","363.161737860533","127.049180327869","139.56043956044","178.538461538462","151.282051282051","200","198.630136986301","300","412.068965517241","372.972972972973","811.764705882353","1376.92307692308","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","2691.4","619.025641025641","347.468047241547","297.602272727273","306.903614457831","347.240506329114","310.011627906977","268.652226233454","321.841245918111","300.47582162222","346.88301693176","303.790182450043","251.076495684096","288.062450662223","248.384256405741","341.111111111111","231.590814196242","222.217745184946","182.314694408322","205.866054464851","189.686972334069","204.429487179487","233.026559604694","233.614971021577","229.868055555556","284.677419354839","223.214285714286","196.219931271478","185.196078431373","306.454238864984","1030.76626877166","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83233.5616438356","96273.8461538462","66100.5494505495","59977.7777777778","","","","","","","","","","","","","","",
"Malaysia","MYS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","731.25","676.666666666667","490.735483870968","742.203846153846","402.96","534.54","578.88961038961","611.178378378378","729.470588235294","711.538095238095","744.418604651163","985.561497326203","1167.74193548387","1286.93181818182","2000.5","1109.77443609023","1044.58598726115","1418.85964912281","907.423580786026","274.979114452799","240.850515463918","305.896551724138","293.813754524515","341.917293233083","323.478858714335","277.429557216791","301.726660813579","407.069996482589","376.551724137931","390","540.353905912818","444.093493367025","331.613226452906","202.535367308676","194.281271477663","206.563979794335","229.229621280433","372.503924393225","265.105903748358","287.948125615649","340.508700322234","306.026088622355","180.59362770847","334.185697779383","307.493590369286","293.836591350397","289.197053701016","367.894818290735","295.379992449981","340.036872419488","223.29300645682","215.594064714534","136.604961306965","146.695349642538","198.034587801609","","",
"North America","NAC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","90.871312870942","89.3742819213093","85.988996221831","83.6279573229366","79.4117248524491","81.0380979996989","80.1129484566841","80.932638613955","77.7977295103824","79.0997518756213","77.1687515577419","77.6974233050415","75.3632741818301","73.1842657647757","78.3049010937768","78.4887687639313","75.9706766818452","72.8526393373484","70.6786818918023","70.0024456361281","79.7170717885945","75.5679902312831","70.0274819326379","67.7449045176479","73.9411494705755","62.7000400112312","58.7234117096601","56.881040008235","60.9159177677868","59.9693498197394","58.0028113234204","58.4560569624921","60.8344948863697","56.63064504657","58.8803515598446","58.3455878861068","61.5491759694871","61.3441492796488","67.1640100693875","68.9404566063334","70.8760682167771","74.9039468811489","82.348426287057","74.2285865791402","79.5524993814193","79.5285750273976","73.0480517496535","75.3046591865181","88.6385400867647","77.6032276100735","82.041822834765","85.1679467244869","81.8025820013433","77.1523397683917","75.69622867859","74.093944600715","69.9527418154155","67.2600739794599","68.1147402300798","69.7383024806637","71.0172252564379","","",
"Namibia","NAM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","5430","2633.33333333333","1804.87804878049","1830.76923076923","1900","3344.23076923077","2244.21052631579","3042.85714285714","6178.57142857143","5324","4452","907.067137809187","182.531055900621","102.911392405063","114.25431711146","122.216117216117","134.714375392342","118.534482758621","139.69696969697","187.698161065314","131.749460043197","140.145395799677","298.051948051948","200.245398773006","239.571428571429","","","","","","","","","","213.507755133099","1086.44940428055","311.230782108876","171.866428753505","283.905444444444","413.124923273657","221.86128621581","121.314951517047","112.328853087054","94.7397487229049","94.7397487229049","94.7397487229049","94.7397487229049","","",
"Nicaragua","NIC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","75.7736943907157","84.0463541683507","83.3233622494765","74.1735173764179","73.4900938654773","64.8841044156212","52.4124495250269","46.2585947790635","52.3245157701177","52.6838640505362","45.0583375867644","38.5006295838893","40.5314774332436","38.1104421988103","47.4544921693935","40.4576425685121","36.0950463835724","32.6465506263918","35.1170331591842","34.8026705531948","37.1233479658819","34.4035953102204","32.6996984950633","33.3238505494669","36.410771144847","33.6767234709063","30.3886870039208","28.9223511698032","26.6556439380158","24.4483209768862","24.9790192969014","25.866843046053","24.9879167749824","25.0704225352113","27.6771857216761","29.5417040358744","25.5533199195171","25.6478053939714","31.6958277254374","31.5471698113208","35.0463352990733","24.6955509255126","25.0439112931963","23.0083941851792","21.5775209219214","22.1193850535075","19.2938671307056","17.6879395456508","16.7089602821378","18.6031410534307","15.6043665981636","16.6221706852986","13.0819557933535","13.0031844431693","12.9359420156333","13.0009612420444","17.749116399623","17.9195622960261","16.9997543751919","16.8720407915503","16.7037149447614","","",
"Norway","NOR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","44.0011908306044","44.0375364580593","41.4998276574303","41.6369199388067","39.8309065288868","39.2041441017189","40.3251298261459","39.3492407809111","41.925862803579","41.8296529968454","42.1988682295877","37.4833681809542","36.2129144851658","44.9082125603865","48.8718603661132","48.1938135409907","51.9047619047619","43.9082819986311","44.6467345916152","45.4593267882188","44.0944881889764","41.024814695456","38.9869181624582","38.5932150638033","40.7949790794979","43.9088191330344","38.6195286195286","33.6374884008661","29.3272551457384","28.0914086583568","31.4472012102874","29.1393767705382","27.8108108108108","27.3809523809524","25.2707581227437","24.3023255813953","25.4342431761787","30.2710843373494","26.2251655629139","22.2863741339492","21.6023284313725","24.4563751267233","25.7636305315972","24.431564293098","26.4937441807696","22.6228268534723","22.3044543298946","21.8894772848325","27.2845561289778","16.944120426429","19.5785752348474","18.1976348626605","16.3374583313464","17.1591860653413","17.5503715983296","18.7706039130669","17.2259993284482","18.0259500347884","17.8341888924427","16.9213349476553","18.2383254392072","","",
"Nepal","NPL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","129.065743944637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","146.984568694767","124.65742705109","128.544703550723","149.747036879787","137.523228392701","137.363742461902","127.501875095532","129.065062639289","134.66963600341","139.57715399052","138.629765367973","127.26024501082","156.436061985247","152.718837075685","139.534732671552","139.317426328671","140.49557682346","145.81520380095","133.081607795371","134.31712962963","137.604042806183","137.815680473373","125.897921070656","144.53781512605","127.083333333333","139.130434782609","132.05035971223","143.320425943853","146.512539184953","148.785776235906","158.474882544272","175.938117182357","206.615257595773","197.256097560976","210.809141445337","212.903225806452","184.529914529915","187.659574468085","169.267139479905","164.892753670235","199.306569343066","189.135130415258","204.433561569916","259.434033038002","311.233392990111","342.226788532351","201.826760193447","280.758751782037","195.15501400438","194.053274139845","231.516606060606","239.5115625","211.717430673458","247.01052939456","284.950133511348","295.142340425532","298.983678929766","339.595943952802","341.08104283054","318.802393971258","312.004328776726","","",
"OECD members","OED","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","88.6011812820643","89.7893534925747","87.573197873133","85.2122262135168","82.850297668291","83.4847720202949","83.9821781304396","83.559650660714","83.6863636811609","84.9734086933357","85.7443664928534","85.4522315353326","86.4119328523251","79.7120409334047","88.6496008004926","88.8104768714361","86.3136970661838","85.4726306172927","83.4628837759569","81.2427922918761","88.1142117647111","87.1360803941898","83.8010271630544","81.2099138655682","86.0774763339501","82.2989785851268","78.7104981885619","77.6027652513585","80.828793866037","78.1357546461609","76.3932519282499","76.5927580611293","80.1119819495615","77.4377380576846","77.6440872094414","78.1271992126835","80.1619763930521","81.1794902740038","86.7702943403265","89.1825875850085","90.1541689380441","90.5469912010513","94.9441086694006","88.9783187685416","90.8771227163892","90.6888358644651","86.6972775723171","83.4555743390964","95.2495725840817","86.3712013013245","88.464240505833","91.7869396298053","90.9331275975005","90.0499012934606","87.6403391074142","88.701754926958","86.3508186714646","82.7055384533043","83.967904647564","85.2221684879442","85.2052106386348","","",
"Oman","OMN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24781.7751235585","30056.0964083176","29759.3789078783","4.43205791177711","2.43127994690652","1.93828151782137","2.82413612410272","1.42280961134716","1.23413766627999","1.36885297882316","1.29074511356258","1.07995181797523","2.71591194164785","1.68329794679492","1.97544818747737","1.52839060607132","1.53390561874148","2.35799857675087","2.13044681272434","1.69371983729995","","",
